date,store,item,sales,price,promotion,holiday,temperature
2023-07-31,Store_B,Item_5,331,87.14,0,0,21.9
2023-07-31,Store_C,Item_1,200,47.42,0,0,20.1
2023-07-31,Store_C,Item_2,158,58.67,0,0,22.1
2023-07-31,Store_C,Item_3,262,65.61,1,0,22.6
2023-07-31,Store_C,Item_4,283,64.13,0,0,21.4
2023-07-31,Store_C,Item_5,307,78.09,0,0,21.5
2023-08-01,Store_A,Item_1,249,47.07,0,0,19.8
2023-08-01,Store_A,Item_2,198,58.95,0,0,21.2
2023-08-01,Store_A,Item_3,240,65.2,0,0,18.2
2023-08-01,Store_A,Item_4,283,68.09,0,0,21.3
2023-08-01,Store_A,Item_5,326,78.04,0,0,21.7
2023-08-01,Store_B,Item_1,199,52.86,0,0,20.8
2023-08-01,Store_B,Item_2,223,60.25,0,0,21.9
2023-08-01,Store_B,Item_3,249,65.65,0,0,19.2
2023-08-01,Store_B,Item_4,260,78.19,0,0,21.9
2023-08-01,Store_B,Item_5,321,83.52,0,0,21.1
2023-08-01,Store_C,Item_1,145,45.89,0,0,22.4
2023-08-01,Store_C,Item_2,191,50.97,0,0,22.0
2023-08-01,Store_C,Item_3,256,61.12,0,0,22.5
2023-08-01,Store_C,Item_4,220,69.31,0,0,20.0
2023-08-01,Store_C,Item_5,280,75.72,0,0,21.5
2023-08-02,Store_A,Item_1,160,48.27,0,0,20.3
2023-08-02,Store_A,Item_2,188,57.64,0,0,17.6
2023-08-02,Store_A,Item_3,285,64.43,0,0,20.4
2023-08-02,Store_A,Item_4,230,70.07,0,0,19.4
2023-08-02,Store_A,Item_5,328,83.49,0,0,22.4
2023-08-02,Store_B,Item_1,179,52.74,0,0,23.3
2023-08-02,Store_B,Item_2,191,60.95,0,0,23.0
2023-08-02,Store_B,Item_3,244,71.56,0,0,19.8
2023-08-02,Store_B,Item_4,266,81.45,0,0,17.2
2023-08-02,Store_B,Item_5,330,86.51,0,0,19.8
2023-08-02,Store_C,Item_1,167,47.1,0,0,21.9
2023-08-02,Store_C,Item_2,248,57.04,0,0,20.7
2023-08-02,Store_C,Item_3,208,62.17,0,0,20.7
2023-08-02,Store_C,Item_4,252,69.29,0,0,21.4
2023-08-02,Store_C,Item_5,300,77.94,0,0,20.5
2023-08-03,Store_A,Item_1,186,52.38,0,0,19.3
2023-08-03,Store_A,Item_2,207,56.3,0,0,22.4
2023-08-03,Store_A,Item_3,257,68.31,0,0,21.4
2023-08-03,Store_A,Item_4,253,74.26,0,0,21.4
2023-08-03,Store_A,Item_5,340,76.02,0,0,20.0
2023-08-03,Store_B,Item_1,275,56.29,1,0,20.2
2023-08-03,Store_B,Item_2,214,64.17,0,0,20.7
2023-08-03,Store_B,Item_3,220,68.57,0,0,22.9
2023-08-03,Store_B,Item_4,244,78.67,0,0,21.6
2023-08-03,Store_B,Item_5,333,86.0,0,0,19.3
2023-08-03,Store_C,Item_1,104,50.15,0,0,22.1
2023-08-03,Store_C,Item_2,164,55.74,0,0,19.0
2023-08-03,Store_C,Item_3,278,61.94,0,0,21.0
2023-08-03,Store_C,Item_4,255,72.37,0,0,19.2
2023-08-03,Store_C,Item_5,276,79.09,0,0,21.6
2023-08-04,Store_A,Item_1,250,49.94,1,0,22.4
2023-08-04,Store_A,Item_2,238,57.37,0,0,20.8
2023-08-04,Store_A,Item_3,248,65.86,0,0,21.2
2023-08-04,Store_A,Item_4,191,73.87,0,0,20.4
2023-08-04,Store_A,Item_5,296,79.38,0,0,21.3
2023-08-04,Store_B,Item_1,171,56.31,0,0,20.6
2023-08-04,Store_B,Item_2,257,64.28,0,0,20.8
2023-08-04,Store_B,Item_3,239,70.73,0,0,20.5
2023-08-04,Store_B,Item_4,285,78.7,0,0,18.7
2023-08-04,Store_B,Item_5,353,84.56,1,0,18.3
2023-08-04,Store_C,Item_1,192,43.9,0,0,19.5
2023-08-04,Store_C,Item_2,192,57.31,0,0,18.1
2023-08-04,Store_C,Item_3,277,60.11,0,0,18.9
2023-08-04,Store_C,Item_4,275,72.93,0,0,17.6
2023-08-04,Store_C,Item_5,296,77.27,0,0,22.2
2023-08-05,Store_A,Item_1,205,50.54,0,0,20.7
2023-08-05,Store_A,Item_2,195,56.71,0,0,20.2
2023-08-05,Store_A,Item_3,225,66.17,0,0,18.6
2023-08-05,Store_A,Item_4,293,71.79,0,0,22.6
2023-08-05,Store_A,Item_5,299,75.17,0,0,21.2
2023-08-05,Store_B,Item_1,302,56.56,1,0,20.5
2023-08-05,Store_B,Item_2,226,62.25,0,0,20.1
2023-08-05,Store_B,Item_3,339,77.55,1,0,20.0
2023-08-05,Store_B,Item_4,319,78.8,0,0,19.6
2023-08-05,Store_B,Item_5,358,83.43,0,0,19.8
2023-08-05,Store_C,Item_1,153,47.56,0,0,20.4
2023-08-05,Store_C,Item_2,247,51.36,0,0,20.4
2023-08-05,Store_C,Item_3,170,62.42,0,0,19.0
2023-08-05,Store_C,Item_4,283,71.7,0,0,19.8
2023-08-05,Store_C,Item_5,309,79.06,0,0,18.8
2023-08-06,Store_A,Item_1,199,49.28,0,0,19.5
2023-08-06,Store_A,Item_2,206,58.27,0,0,19.4
2023-08-06,Store_A,Item_3,263,65.46,0,0,18.8
2023-08-06,Store_A,Item_4,339,74.3,0,0,21.8
2023-08-06,Store_A,Item_5,296,81.75,0,0,20.0
2023-08-06,Store_B,Item_1,215,53.92,0,0,17.4
2023-08-06,Store_B,Item_2,265,64.29,0,0,23.6
2023-08-06,Store_B,Item_3,256,70.49,0,0,22.5
2023-08-06,Store_B,Item_4,301,77.93,0,0,20.9
2023-08-06,Store_B,Item_5,356,83.33,0,0,20.7
2023-08-06,Store_C,Item_1,165,50.47,0,0,22.0
2023-08-06,Store_C,Item_2,211,53.69,0,0,20.0
2023-08-06,Store_C,Item_3,252,58.81,0,0,20.8
2023-08-06,Store_C,Item_4,298,68.35,0,0,22.0
2023-08-06,Store_C,Item_5,282,75.56,0,0,20.8
2023-08-07,Store_A,Item_1,171,48.3,0,0,21.7
2023-08-07,Store_A,Item_2,137,58.09,0,0,17.1
2023-08-07,Store_A,Item_3,213,65.06,0,0,21.2
2023-08-07,Store_A,Item_4,233,74.48,0,0,20.2
2023-08-07,Store_A,Item_5,303,80.58,0,0,20.6
2023-08-07,Store_B,Item_1,223,52.15,0,0,20.5
2023-08-07,Store_B,Item_2,220,62.79,0,0,21.2
2023-08-07,Store_B,Item_3,247,69.71,0,0,22.2
2023-08-07,Store_B,Item_4,271,76.9,0,0,21.8
2023-08-07,Store_B,Item_5,317,86.21,0,0,19.5
2023-08-07,Store_C,Item_1,181,47.09,0,0,19.5
2023-08-07,Store_C,Item_2,241,52.86,0,0,19.7
2023-08-07,Store_C,Item_3,200,64.02,0,0,18.0
2023-08-07,Store_C,Item_4,222,70.89,0,0,21.1
2023-08-07,Store_C,Item_5,297,75.19,0,0,21.1
2023-08-08,Store_A,Item_1,200,49.32,1,0,18.9
2023-08-08,Store_A,Item_2,191,57.96,0,0,19.7
2023-08-08,Store_A,Item_3,254,67.56,0,0,19.8
2023-08-08,Store_A,Item_4,287,74.53,1,0,20.0
2023-08-08,Store_A,Item_5,253,77.19,0,0,22.0
2023-08-08,Store_B,Item_1,180,54.19,0,0,21.6
2023-08-08,Store_B,Item_2,224,63.43,0,0,22.6
2023-08-08,Store_B,Item_3,219,67.24,0,0,22.9
2023-08-08,Store_B,Item_4,287,75.1,0,0,21.5
2023-08-08,Store_B,Item_5,360,82.64,0,0,19.2
2023-08-08,Store_C,Item_1,169,47.59,0,0,17.7
2023-08-08,Store_C,Item_2,219,63.96,0,0,20.5
2023-08-08,Store_C,Item_3,273,60.08,0,0,20.5
2023-08-08,Store_C,Item_4,269,67.99,0,0,20.1
2023-08-08,Store_C,Item_5,335,77.36,0,0,20.9
2023-08-09,Store_A,Item_1,157,52.98,0,0,22.0
2023-08-09,Store_A,Item_2,209,55.5,0,0,22.0
2023-08-09,Store_A,Item_3,233,65.82,0,0,18.5
2023-08-09,Store_A,Item_4,284,74.69,1,0,19.8
2023-08-09,Store_A,Item_5,323,78.89,0,0,18.8
2023-08-09,Store_B,Item_1,225,52.39,0,0,21.7
2023-08-09,Store_B,Item_2,223,62.47,1,0,21.9
2023-08-09,Store_B,Item_3,237,67.28,0,0,18.9
2023-08-09,Store_B,Item_4,273,77.79,0,0,21.9
2023-08-09,Store_B,Item_5,347,81.57,0,0,19.6
2023-08-09,Store_C,Item_1,183,46.89,0,0,19.4
2023-08-09,Store_C,Item_2,183,55.95,0,0,19.4
2023-08-09,Store_C,Item_3,199,61.4,0,0,21.7
2023-08-09,Store_C,Item_4,253,72.77,0,0,19.6
2023-08-09,Store_C,Item_5,310,77.42,0,0,18.2
2023-08-10,Store_A,Item_1,159,53.35,0,0,19.7
2023-08-10,Store_A,Item_2,243,59.64,0,0,19.3
2023-08-10,Store_A,Item_3,214,66.96,0,0,22.2
2023-08-10,Store_A,Item_4,291,72.54,0,0,19.7
2023-08-10,Store_A,Item_5,314,81.88,1,0,20.1
2023-08-10,Store_B,Item_1,210,53.66,0,0,22.2
2023-08-10,Store_B,Item_2,216,59.27,0,0,21.4
2023-08-10,Store_B,Item_3,240,72.21,0,0,17.7
2023-08-10,Store_B,Item_4,294,77.85,0,0,22.1
2023-08-10,Store_B,Item_5,323,85.12,0,0,19.1
2023-08-10,Store_C,Item_1,197,43.24,0,0,19.1
2023-08-10,Store_C,Item_2,221,56.76,0,0,18.8
2023-08-10,Store_C,Item_3,239,63.99,0,0,19.9
2023-08-10,Store_C,Item_4,269,70.94,0,0,20.3
2023-08-10,Store_C,Item_5,264,80.22,0,0,19.6
2023-08-11,Store_A,Item_1,201,53.64,0,0,18.9
2023-08-11,Store_A,Item_2,176,56.58,0,0,19.4
2023-08-11,Store_A,Item_3,215,65.28,0,0,20.2
2023-08-11,Store_A,Item_4,314,73.44,1,0,20.7
2023-08-11,Store_A,Item_5,290,84.95,0,0,20.3
2023-08-11,Store_B,Item_1,239,54.26,0,0,20.7
2023-08-11,Store_B,Item_2,256,60.14,0,0,20.0
2023-08-11,Store_B,Item_3,299,68.55,1,0,21.2
2023-08-11,Store_B,Item_4,237,77.31,0,0,20.4
2023-08-11,Store_B,Item_5,334,85.5,0,0,16.6
2023-08-11,Store_C,Item_1,140,47.19,0,0,20.0
2023-08-11,Store_C,Item_2,192,55.01,0,0,18.8
2023-08-11,Store_C,Item_3,279,65.33,0,0,21.0
2023-08-11,Store_C,Item_4,212,71.62,0,0,20.0
2023-08-11,Store_C,Item_5,288,74.72,0,0,18.9
2023-08-12,Store_A,Item_1,243,50.28,1,0,20.1
2023-08-12,Store_A,Item_2,256,56.48,0,0,19.4
2023-08-12,Store_A,Item_3,259,66.46,0,0,21.4
2023-08-12,Store_A,Item_4,329,68.89,0,0,18.7
2023-08-12,Store_A,Item_5,317,79.15,0,0,20.8
2023-08-12,Store_B,Item_1,194,56.06,0,0,16.8
2023-08-12,Store_B,Item_2,248,65.03,0,0,20.9
2023-08-12,Store_B,Item_3,286,70.04,1,0,16.8
2023-08-12,Store_B,Item_4,328,79.67,0,0,19.6
2023-08-12,Store_B,Item_5,309,83.38,0,0,19.8
2023-08-12,Store_C,Item_1,207,48.04,0,0,19.2
2023-08-12,Store_C,Item_2,191,57.28,0,0,21.5
2023-08-12,Store_C,Item_3,219,64.2,0,0,17.6
2023-08-12,Store_C,Item_4,268,69.64,0,0,18.7
2023-08-12,Store_C,Item_5,284,79.47,0,0,19.5
2023-08-13,Store_A,Item_1,164,49.46,0,0,21.5
2023-08-13,Store_A,Item_2,225,56.63,0,0,21.8
2023-08-13,Store_A,Item_3,276,66.82,0,0,19.9
2023-08-13,Store_A,Item_4,277,73.84,0,0,21.2
2023-08-13,Store_A,Item_5,298,81.53,0,0,18.1
2023-08-13,Store_B,Item_1,189,53.97,0,0,17.5
2023-08-13,Store_B,Item_2,275,60.94,0,0,20.6
2023-08-13,Store_B,Item_3,276,68.38,0,0,18.5
2023-08-13,Store_B,Item_4,323,75.99,0,0,21.2
2023-08-13,Store_B,Item_5,302,84.95,0,0,17.7
2023-08-13,Store_C,Item_1,235,45.8,1,0,22.8
2023-08-13,Store_C,Item_2,196,54.33,0,0,22.5
2023-08-13,Store_C,Item_3,234,61.35,0,0,21.1
2023-08-13,Store_C,Item_4,312,70.6,0,0,19.2
2023-08-13,Store_C,Item_5,276,81.3,0,0,19.6
2023-08-14,Store_A,Item_1,177,48.01,0,0,20.5
2023-08-14,Store_A,Item_2,205,58.68,0,0,21.8
2023-08-14,Store_A,Item_3,207,66.11,0,0,19.7
2023-08-14,Store_A,Item_4,290,72.25,0,0,20.2
2023-08-14,Store_A,Item_5,346,82.55,0,0,22.4
2023-08-14,Store_B,Item_1,198,49.87,0,0,19.4
2023-08-14,Store_B,Item_2,237,65.68,0,0,19.7
2023-08-14,Store_B,Item_3,224,65.43,0,0,21.2
2023-08-14,Store_B,Item_4,257,76.16,0,0,16.6
2023-08-14,Store_B,Item_5,294,84.99,0,0,22.2
2023-08-14,Store_C,Item_1,159,48.44,0,0,19.4
2023-08-14,Store_C,Item_2,189,55.41,0,0,18.8
2023-08-14,Store_C,Item_3,237,62.2,0,0,18.7
2023-08-14,Store_C,Item_4,309,69.28,1,0,20.9
2023-08-14,Store_C,Item_5,307,80.46,0,0,18.9
2023-08-15,Store_A,Item_1,239,47.72,0,1,18.7
2023-08-15,Store_A,Item_2,253,57.9,0,1,19.0
2023-08-15,Store_A,Item_3,355,67.91,1,1,16.4
2023-08-15,Store_A,Item_4,293,71.56,0,1,19.9
2023-08-15,Store_A,Item_5,332,79.8,0,1,16.5
2023-08-15,Store_B,Item_1,196,55.67,0,1,17.8
2023-08-15,Store_B,Item_2,239,65.02,0,1,18.8
2023-08-15,Store_B,Item_3,326,70.59,0,1,20.2
2023-08-15,Store_B,Item_4,339,80.5,0,1,20.1
2023-08-15,Store_B,Item_5,372,81.81,0,1,18.6
2023-08-15,Store_C,Item_1,246,45.69,0,1,19.1
2023-08-15,Store_C,Item_2,226,54.77,0,1,20.6
2023-08-15,Store_C,Item_3,192,63.2,0,1,20.1
2023-08-15,Store_C,Item_4,292,68.79,0,1,17.4
2023-08-15,Store_C,Item_5,371,76.12,0,1,19.2
2023-08-16,Store_A,Item_1,151,50.79,0,0,18.9
2023-08-16,Store_A,Item_2,161,52.66,0,0,19.1
2023-08-16,Store_A,Item_3,256,68.4,0,0,19.6
2023-08-16,Store_A,Item_4,264,74.78,0,0,18.8
2023-08-16,Store_A,Item_5,272,82.6,0,0,19.0
2023-08-16,Store_B,Item_1,240,55.54,0,0,18.1
2023-08-16,Store_B,Item_2,263,64.67,0,0,20.2
2023-08-16,Store_B,Item_3,299,69.36,1,0,21.1
2023-08-16,Store_B,Item_4,281,75.59,0,0,21.1
2023-08-16,Store_B,Item_5,323,88.24,0,0,18.5
2023-08-16,Store_C,Item_1,218,51.85,0,0,17.3
2023-08-16,Store_C,Item_2,188,53.4,0,0,17.9
2023-08-16,Store_C,Item_3,228,62.95,0,0,22.8
2023-08-16,Store_C,Item_4,286,67.34,0,0,18.2
2023-08-16,Store_C,Item_5,271,77.68,0,0,19.5
2023-08-17,Store_A,Item_1,164,50.36,0,0,17.9
2023-08-17,Store_A,Item_2,214,52.76,0,0,20.3
2023-08-17,Store_A,Item_3,288,61.55,0,0,19.0
2023-08-17,Store_A,Item_4,260,72.72,0,0,19.0
2023-08-17,Store_A,Item_5,321,77.07,0,0,20.3
2023-08-17,Store_B,Item_1,208,54.64,0,0,20.5
2023-08-17,Store_B,Item_2,220,60.89,0,0,18.2
2023-08-17,Store_B,Item_3,300,70.03,0,0,21.0
2023-08-17,Store_B,Item_4,294,79.83,0,0,19.3
2023-08-17,Store_B,Item_5,343,84.26,0,0,20.2
2023-08-17,Store_C,Item_1,139,48.12,0,0,18.6
2023-08-17,Store_C,Item_2,183,54.54,0,0,19.7
2023-08-17,Store_C,Item_3,218,66.13,0,0,19.7
2023-08-17,Store_C,Item_4,269,70.99,0,0,21.4
2023-08-17,Store_C,Item_5,272,79.37,0,0,17.8
2023-08-18,Store_A,Item_1,183,54.58,0,0,19.7
2023-08-18,Store_A,Item_2,225,55.01,0,0,18.1
2023-08-18,Store_A,Item_3,237,63.11,0,0,22.8
2023-08-18,Store_A,Item_4,245,72.07,0,0,19.3
2023-08-18,Store_A,Item_5,305,81.1,0,0,18.4
2023-08-18,Store_B,Item_1,243,57.56,0,0,19.3
2023-08-18,Store_B,Item_2,211,61.49,0,0,20.1
2023-08-18,Store_B,Item_3,292,67.11,0,0,16.8
2023-08-18,Store_B,Item_4,285,77.65,1,0,21.5
2023-08-18,Store_B,Item_5,296,83.11,0,0,18.9
2023-08-18,Store_C,Item_1,127,48.41,0,0,19.1
2023-08-18,Store_C,Item_2,157,55.73,0,0,20.1
2023-08-18,Store_C,Item_3,205,64.72,0,0,17.5
2023-08-18,Store_C,Item_4,275,70.08,0,0,16.7
2023-08-18,Store_C,Item_5,294,77.58,0,0,19.9
2023-08-19,Store_A,Item_1,196,48.74,0,0,20.1
2023-08-19,Store_A,Item_2,261,54.59,0,0,21.5
2023-08-19,Store_A,Item_3,239,66.1,0,0,17.3
2023-08-19,Store_A,Item_4,322,72.02,0,0,19.1
2023-08-19,Store_A,Item_5,290,82.58,0,0,18.0
2023-08-19,Store_B,Item_1,263,54.81,1,0,17.8
2023-08-19,Store_B,Item_2,228,61.13,0,0,20.0
2023-08-19,Store_B,Item_3,356,71.1,1,0,18.4
2023-08-19,Store_B,Item_4,327,78.67,0,0,18.0
2023-08-19,Store_B,Item_5,325,83.61,0,0,19.2
2023-08-19,Store_C,Item_1,224,44.14,1,0,20.0
2023-08-19,Store_C,Item_2,199,55.16,0,0,18.0
2023-08-19,Store_C,Item_3,213,61.82,0,0,22.2
2023-08-19,Store_C,Item_4,282,66.83,0,0,19.4
2023-08-19,Store_C,Item_5,304,76.28,0,0,19.9
2023-08-20,Store_A,Item_1,196,51.97,0,0,20.7
2023-08-20,Store_A,Item_2,202,55.32,0,0,20.8
2023-08-20,Store_A,Item_3,283,62.9,0,0,21.1
2023-08-20,Store_A,Item_4,289,69.46,0,0,18.9
2023-08-20,Store_A,Item_5,278,78.05,0,0,19.1
2023-08-20,Store_B,Item_1,189,57.08,0,0,19.4
2023-08-20,Store_B,Item_2,251,65.81,0,0,18.0
2023-08-20,Store_B,Item_3,275,69.35,0,0,17.6
2023-08-20,Store_B,Item_4,369,78.36,0,0,17.7
2023-08-20,Store_B,Item_5,355,86.03,0,0,19.4
2023-08-20,Store_C,Item_1,184,48.04,0,0,20.0
2023-08-20,Store_C,Item_2,213,56.92,0,0,19.7
2023-08-20,Store_C,Item_3,222,63.84,0,0,20.9
2023-08-20,Store_C,Item_4,246,68.34,0,0,20.9
2023-08-20,Store_C,Item_5,312,78.7,0,0,18.1
2023-08-21,Store_A,Item_1,190,49.73,0,0,18.9
2023-08-21,Store_A,Item_2,213,55.51,1,0,17.9
2023-08-21,Store_A,Item_3,264,67.25,1,0,16.3
2023-08-21,Store_A,Item_4,267,71.56,0,0,17.4
2023-08-21,Store_A,Item_5,296,79.57,0,0,16.8
2023-08-21,Store_B,Item_1,234,54.63,0,0,18.7
2023-08-21,Store_B,Item_2,221,61.52,0,0,22.4
2023-08-21,Store_B,Item_3,251,67.72,0,0,19.4
2023-08-21,Store_B,Item_4,267,79.77,0,0,20.2
2023-08-21,Store_B,Item_5,327,88.09,0,0,19.4
2023-08-21,Store_C,Item_1,137,50.42,0,0,17.1
2023-08-21,Store_C,Item_2,172,53.95,0,0,17.7
2023-08-21,Store_C,Item_3,236,59.56,0,0,17.4
2023-08-21,Store_C,Item_4,280,70.15,0,0,18.9
2023-08-21,Store_C,Item_5,297,78.74,0,0,19.7
2023-08-22,Store_A,Item_1,182,49.25,0,0,17.8
2023-08-22,Store_A,Item_2,205,61.28,0,0,20.0
2023-08-22,Store_A,Item_3,252,66.66,0,0,17.4
2023-08-22,Store_A,Item_4,230,72.53,0,0,21.1
2023-08-22,Store_A,Item_5,319,84.17,0,0,18.2
2023-08-22,Store_B,Item_1,205,57.42,0,0,19.2
2023-08-22,Store_B,Item_2,209,60.88,0,0,19.7
2023-08-22,Store_B,Item_3,244,71.31,0,0,15.1
2023-08-22,Store_B,Item_4,254,73.51,0,0,20.4
2023-08-22,Store_B,Item_5,347,85.21,1,0,19.2
2023-08-22,Store_C,Item_1,180,48.66,0,0,17.8
2023-08-22,Store_C,Item_2,236,53.63,0,0,21.4
2023-08-22,Store_C,Item_3,216,61.8,1,0,20.0
2023-08-22,Store_C,Item_4,264,70.65,0,0,18.1
2023-08-22,Store_C,Item_5,286,81.04,0,0,18.2
2023-08-23,Store_A,Item_1,192,51.33,0,0,18.9
2023-08-23,Store_A,Item_2,207,55.73,0,0,18.9
2023-08-23,Store_A,Item_3,206,66.19,0,0,18.5
2023-08-23,Store_A,Item_4,212,74.49,0,0,19.4
2023-08-23,Store_A,Item_5,302,79.47,0,0,14.8
2023-08-23,Store_B,Item_1,175,56.96,0,0,18.1
2023-08-23,Store_B,Item_2,238,66.29,0,0,18.6
2023-08-23,Store_B,Item_3,262,69.42,0,0,18.7
2023-08-23,Store_B,Item_4,313,79.1,0,0,20.6
2023-08-23,Store_B,Item_5,314,86.0,0,0,17.1
2023-08-23,Store_C,Item_1,199,50.76,1,0,17.7
2023-08-23,Store_C,Item_2,166,56.03,0,0,17.9
2023-08-23,Store_C,Item_3,238,62.03,0,0,17.7
2023-08-23,Store_C,Item_4,271,71.22,1,0,19.2
2023-08-23,Store_C,Item_5,257,78.85,0,0,20.7
2023-08-24,Store_A,Item_1,161,51.23,0,0,19.1
2023-08-24,Store_A,Item_2,190,58.89,0,0,18.8
2023-08-24,Store_A,Item_3,223,65.75,0,0,20.8
2023-08-24,Store_A,Item_4,268,71.85,0,0,17.3
2023-08-24,Store_A,Item_5,266,78.52,0,0,18.5
2023-08-24,Store_B,Item_1,208,55.11,0,0,18.9
2023-08-24,Store_B,Item_2,246,62.43,0,0,20.4
2023-08-24,Store_B,Item_3,277,70.98,0,0,18.7
2023-08-24,Store_B,Item_4,275,74.26,0,0,17.5
2023-08-24,Store_B,Item_5,306,87.07,0,0,17.1
2023-08-24,Store_C,Item_1,192,50.66,0,0,20.0
2023-08-24,Store_C,Item_2,178,55.31,0,0,20.5
2023-08-24,Store_C,Item_3,228,59.0,0,0,21.1
2023-08-24,Store_C,Item_4,254,67.4,0,0,18.9
2023-08-24,Store_C,Item_5,269,81.11,0,0,19.8
2023-08-25,Store_A,Item_1,183,54.26,0,0,20.3
2023-08-25,Store_A,Item_2,181,60.0,0,0,16.9
2023-08-25,Store_A,Item_3,242,65.49,0,0,19.5
2023-08-25,Store_A,Item_4,293,69.76,1,0,17.1
2023-08-25,Store_A,Item_5,305,82.3,0,0,18.4
2023-08-25,Store_B,Item_1,205,57.2,0,0,19.3
2023-08-25,Store_B,Item_2,188,63.1,0,0,18.6
2023-08-25,Store_B,Item_3,254,69.97,0,0,17.1
2023-08-25,Store_B,Item_4,301,76.31,0,0,18.0
2023-08-25,Store_B,Item_5,332,83.25,1,0,17.6
2023-08-25,Store_C,Item_1,167,46.29,1,0,19.7
2023-08-25,Store_C,Item_2,209,50.57,0,0,20.1
2023-08-25,Store_C,Item_3,261,61.9,0,0,19.2
2023-08-25,Store_C,Item_4,241,69.36,0,0,17.7
2023-08-25,Store_C,Item_5,261,79.47,0,0,18.2
2023-08-26,Store_A,Item_1,217,49.02,0,0,17.3
2023-08-26,Store_A,Item_2,284,56.73,1,0,18.8
2023-08-26,Store_A,Item_3,281,65.49,0,0,18.8
2023-08-26,Store_A,Item_4,267,75.19,0,0,17.1
2023-08-26,Store_A,Item_5,264,79.19,0,0,16.0
2023-08-26,Store_B,Item_1,269,53.72,0,0,19.1
2023-08-26,Store_B,Item_2,286,63.54,1,0,18.7
2023-08-26,Store_B,Item_3,244,74.39,0,0,17.3
2023-08-26,Store_B,Item_4,291,74.37,0,0,15.9
2023-08-26,Store_B,Item_5,403,84.05,1,0,18.6
2023-08-26,Store_C,Item_1,225,45.15,1,0,18.5
2023-08-26,Store_C,Item_2,228,53.86,0,0,15.9
2023-08-26,Store_C,Item_3,239,59.07,0,0,17.1
2023-08-26,Store_C,Item_4,312,73.58,1,0,18.1
2023-08-26,Store_C,Item_5,350,77.69,1,0,16.9
2023-08-27,Store_A,Item_1,239,53.35,0,0,19.2
2023-08-27,Store_A,Item_2,241,55.79,0,0,19.7
2023-08-27,Store_A,Item_3,288,66.82,1,0,18.9
2023-08-27,Store_A,Item_4,308,69.45,0,0,20.1
2023-08-27,Store_A,Item_5,326,78.99,1,0,16.9
2023-08-27,Store_B,Item_1,218,54.23,0,0,17.6
2023-08-27,Store_B,Item_2,250,62.13,0,0,15.9
2023-08-27,Store_B,Item_3,244,71.57,0,0,18.5
2023-08-27,Store_B,Item_4,237,80.81,0,0,17.2
2023-08-27,Store_B,Item_5,346,87.56,0,0,18.7
2023-08-27,Store_C,Item_1,198,45.79,1,0,20.2
2023-08-27,Store_C,Item_2,225,54.3,0,0,18.8
2023-08-27,Store_C,Item_3,251,61.13,0,0,18.0
2023-08-27,Store_C,Item_4,280,74.86,0,0,18.8
2023-08-27,Store_C,Item_5,312,77.55,0,0,16.2
2023-08-28,Store_A,Item_1,152,53.82,0,0,18.0
2023-08-28,Store_A,Item_2,206,58.81,0,0,18.2
2023-08-28,Store_A,Item_3,228,65.25,0,0,18.0
2023-08-28,Store_A,Item_4,273,74.52,0,0,20.5
2023-08-28,Store_A,Item_5,286,80.3,1,0,18.3
2023-08-28,Store_B,Item_1,160,57.23,0,0,19.3
2023-08-28,Store_B,Item_2,185,60.07,0,0,18.1
2023-08-28,Store_B,Item_3,255,73.58,0,0,17.9
2023-08-28,Store_B,Item_4,263,77.11,0,0,17.1
2023-08-28,Store_B,Item_5,342,87.06,1,0,18.3
2023-08-28,Store_C,Item_1,145,45.52,0,0,20.0
2023-08-28,Store_C,Item_2,207,54.96,0,0,18.1
2023-08-28,Store_C,Item_3,255,60.38,1,0,20.4
2023-08-28,Store_C,Item_4,261,72.24,0,0,20.9
2023-08-28,Store_C,Item_5,289,79.18,0,0,19.1
2023-08-29,Store_A,Item_1,202,48.48,0,0,18.6
2023-08-29,Store_A,Item_2,209,58.52,0,0,18.8
2023-08-29,Store_A,Item_3,228,62.18,0,0,19.1
2023-08-29,Store_A,Item_4,306,71.85,0,0,19.5
2023-08-29,Store_A,Item_5,262,79.55,0,0,16.7
2023-08-29,Store_B,Item_1,148,57.52,0,0,18.3
2023-08-29,Store_B,Item_2,243,59.38,0,0,18.7
2023-08-29,Store_B,Item_3,319,68.75,1,0,19.5
2023-08-29,Store_B,Item_4,286,82.02,0,0,18.7
2023-08-29,Store_B,Item_5,369,88.43,1,0,16.9
2023-08-29,Store_C,Item_1,186,50.27,0,0,17.1
2023-08-29,Store_C,Item_2,178,49.7,0,0,17.5
2023-08-29,Store_C,Item_3,265,66.25,0,0,21.8
2023-08-29,Store_C,Item_4,286,73.67,0,0,16.6
2023-08-29,Store_C,Item_5,324,80.25,0,0,18.6
2023-08-30,Store_A,Item_1,157,49.6,0,0,18.7
2023-08-30,Store_A,Item_2,185,57.37,0,0,18.1
2023-08-30,Store_A,Item_3,177,66.57,0,0,17.3
2023-08-30,Store_A,Item_4,284,70.39,0,0,18.2
2023-08-30,Store_A,Item_5,283,78.29,0,0,18.5
2023-08-30,Store_B,Item_1,211,50.71,0,0,16.5
2023-08-30,Store_B,Item_2,239,67.15,0,0,17.4
2023-08-30,Store_B,Item_3,186,69.78,0,0,19.4
2023-08-30,Store_B,Item_4,289,80.28,0,0,18.9
